Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
212,1,0.615520683,0.784308731,0.845530064,0.82736,0.630852558,,1.015121578,1.01478769,0.098557979,0.417806976,3.24E-06
213,0,0.608765471,0.776365689,0.837293115,0.81920087,0.624035081,,1.006870084,1.00653891,0.096735913,0.408948141,2.94E-06
214,1,0.602114977,0.768539031,0.829174208,0.811159514,0.617321938,,0.998723842,0.998395348,0.094954281,0.400287646,2.67E-06
215,0,0.595567108,0.760826527,0.821171117,0.803233697,0.610711065,,0.990681028,0.990355178,0.093212034,0.391820747,2.43E-06
216,2,0.589119823,0.753226002,0.813281664,0.795421238,0.604200449,,0.982739855,0.982416617,0.091508153,0.38354282,2.21E-06
217,2,0.582771128,0.745735331,0.805503723,0.787720006,0.597788126,,0.974898577,0.974577919,0.089841648,0.375449362,2.01E-06
218,3,0.576519081,0.738352439,0.797835219,0.780127921,0.591472178,,0.967155488,0.966837376,0.08821156,0.367535984,1.82E-06
219,1,0.570361783,0.731075299,0.790274123,0.772642949,0.585250733,,0.959508914,0.959193318,0.086616958,0.359798412,1.66E-06
220,1,0.564297383,0.72390193,0.782818453,0.765263105,0.579121965,,0.951957221,0.951644108,0.085056938,0.35223248,1.50E-06
221,0,0.558324074,0.7168304,0.775466272,0.757986449,0.573084089,,0.944498807,0.944188148,0.083530622,0.344834131,1.37E-06
222,2,0.552440092,0.709858818,0.768215688,0.750811083,0.567135363,,0.937132107,0.93682387,0.082037159,0.337599408,1.24E-06
223,0,0.546643713,0.702985337,0.761064852,0.743735156,0.561274086,,0.929855586,0.929549743,0.08057572,0.330524458,0.000001128
224,2,0.540933256,0.696208154,0.754011955,0.736756856,0.555498598,,0.922667745,0.922364266,0.079145504,0.323605523,1.02E-06
225,2,0.535307078,0.689525505,0.747055229,0.729874413,0.549807276,,0.915567113,0.91526597,0.077745728,0.316838943,0.000000931
226,0,0.529763574,0.682935667,0.740192948,0.723086096,0.544198534,,0.908552253,0.908253417,0.076375636,0.310221149,8.46E-07
227,0,0.52430118,0.676436954,0.733423422,0.716390213,0.538670824,,0.901621754,0.901325198,0.075034492,0.303748661,7.69E-07
228,2,0.518918362,0.67002772,0.726744998,0.709785111,0.533222633,,0.894774238,0.894479934,0.073721579,0.297418088,6.98E-07
229,1,0.513613628,0.663706353,0.720156062,0.703269171,0.527852483,,0.888008354,0.887716275,0.072436203,0.291226125,6.34E-07
230,0,0.508385515,0.657471281,0.713655034,0.696840811,0.52255893,,0.881322778,0.881032898,0.071177689,0.285169548,5.76E-07
231,1,0.503232596,0.651320961,0.707240367,0.690498485,0.517340561,,0.874716214,0.874428508,0.06994538,0.279245214,5.24E-07
232,1,0.498153477,0.64525389,0.70091055,0.684240678,0.512195996,,0.868187393,0.867901834,0.068738639,0.273450059,4.76E-07
233,1,0.493146793,0.639268593,0.694664105,0.67806591,0.507123886,,0.86173507,0.861451633,0.067556844,0.267781094,4.32E-07
234,1,0.488211214,0.63336363,0.688499584,0.671972734,0.502122913,,0.855358026,0.855076686,0.066399394,0.262235406,3.93E-07
235,1,0.483345435,0.627537591,0.682415571,0.665959731,0.497191788,,0.849055067,0.848775801,0.065265701,0.256810152,3.57E-07
236,1,0.478548184,0.621789098,0.676410681,0.660025515,0.492329248,,0.842825023,0.842547806,0.064155196,0.251502561,3.24E-07
237,1,0.473818216,0.616116801,0.670483557,0.654168729,0.487534062,,0.836666746,0.836391554,0.063067325,0.246309931,2.94E-07
238,0,0.469154314,0.61051938,0.664632873,0.648388045,0.482805024,,0.830579112,0.830305923,0.062001548,0.241229623,2.68E-07
239,0,0.464555287,0.604995542,0.658857329,0.642682162,0.478140954,,0.82456102,0.824289809,0.060957341,0.236259067,2.43E-07
240,0,0.460019971,0.599544024,0.653155654,0.637049809,0.473540699,,0.818611387,0.818342134,0.059934194,0.231395753,2.21E-07
241,1,0.455547228,0.594163587,0.647526602,0.63148974,0.46900313,,0.812729156,0.812461838,0.05893161,0.226637234,2.01E-07
242,0,0.451135944,0.58885302,0.641968954,0.626000735,0.464527143,,0.806913288,0.806647883,0.057949107,0.221981122,1.82E-07
243,1,0.446785029,0.583611136,0.636481516,0.6205816,0.460111659,,0.801162765,0.800899251,0.056986214,0.217425087,1.66E-07
244,1,0.442493418,0.578436775,0.63106312,0.615231167,0.455755619,,0.795476587,0.795214944,0.056042475,0.212966857,1.50E-07
245,1,0.438260068,0.573328798,0.625712621,0.609948289,0.451457991,,0.789853777,0.789593982,0.055117444,0.208604214,1.37E-07
246,1,0.434083958,0.568286094,0.620428896,0.604731845,0.44721776,,0.784293372,0.784035406,0.054210688,0.204334993,1.24E-07
247,2,0.429964091,0.56330757,0.615210848,0.599580737,0.443033937,,0.778794431,0.778538275,0.053321785,0.200157083,1.13E-07
248,1,0.425899488,0.55839216,0.610057401,0.59449389,0.438905552,,0.773356031,0.773101663,0.052450325,0.196068423,1.03E-07
249,1,0.421889194,0.553538818,0.604967501,0.589470249,0.434831654,,0.767977263,0.767724664,0.051595907,0.192067001,9.31E-08
250,0,0.417932272,0.548746517,0.599940114,0.584508781,0.430811316,,0.76265724,0.762406391,0.050758144,0.188150855,8.46E-08
251,1,0.414027806,0.544014256,0.594974228,0.579608475,0.426843625,,0.757395087,0.757145969,0.049936655,0.184318069,7.69E-08
252,0,0.410174898,0.53934105,0.590068853,0.57476834,0.422927692,,0.75218995,0.751942543,0.049131071,0.180566773,6.98E-08
253,3,0.40637267,0.534725936,0.585223015,0.569987403,0.419062644,,0.747040986,0.746795274,0.048341033,0.176895141,6.35E-08
254,1,0.402620262,0.530167969,0.580435763,0.565264714,0.415247625,,0.741947373,0.741703336,0.04756619,0.173301391,5.76E-08
255,0,0.398916832,0.525666225,0.575706162,0.560599338,0.4114818,,0.7369083,0.73666592,0.046806202,0.169783785,5.24E-08
256,1,0.395261555,0.521219797,0.571033298,0.555990362,0.407764347,,0.731922973,0.731682233,0.046060736,0.166340624,4.76E-08
257,1,0.391653623,0.516827796,0.566416273,0.551436888,0.404094464,,0.726990612,0.726751494,0.045329467,0.16297025,4.32E-08
258,1,0.388092244,0.51248935,0.561854208,0.546938039,0.400471363,,0.722110451,0.721872938,0.044612081,0.159671044,3.93E-08
259,1,0.384576644,0.508203607,0.55734624,0.542492951,0.396894275,,0.717281739,0.717045815,0.043908269,0.156441427,3.57E-08
260,0,0.381106063,0.503969729,0.552891523,0.538100781,0.393362443,,0.712503738,0.712269386,0.043217733,0.153279856,3.24E-08
261,0,0.377679758,0.499786895,0.548489228,0.5337607,0.389875128,,0.707775724,0.707542926,0.042540178,0.150184823,2.95E-08
262,0,0.374296999,0.4956543,0.544138543,0.529471896,0.386431603,,0.703096985,0.702865726,0.041875322,0.147154857,2.68E-08
263,0,0.370957072,0.491571157,0.539838668,0.525233572,0.383031159,,0.698466822,0.698237086,0.041222885,0.144188522,2.43E-08
264,0,0.367659278,0.48753669,0.535588822,0.521044946,0.379673099,,0.693884549,0.69365632,0.040582598,0.141284414,2.21E-08
265,0,0.36440293,0.483550141,0.531388238,0.516905252,0.376356739,,0.689349492,0.689122755,0.039954196,0.138441163,2.01E-08
266,1,0.361187357,0.479610766,0.527236162,0.512813739,0.373081411,,0.68486099,0.684635729,0.039337422,0.13565743,1.82E-08
267,0,0.358011899,0.475717836,0.523131857,0.508769669,0.369846457,,0.680418391,0.680194592,0.038732025,0.13293191,1.66E-08
268,0,0.354875911,0.471870633,0.519074597,0.504772318,0.366651236,,0.676021058,0.675798705,0.03813776,0.130263324,0.000000015
269,1,0.35177876,0.468068456,0.515063671,0.500820977,0.363495114,,0.671668362,0.671447441,0.037554388,0.127650425,1.37E-08
270,0,0.348719824,0.464310616,0.511098382,0.496914949,0.360377476,,0.667359688,0.667140183,0.036981676,0.125091996,1.24E-08
271,1,0.345698495,0.460596436,0.507178044,0.493053551,0.357297712,,0.663094429,0.662876327,0.036419398,0.122586847,1.13E-08
272,0,0.342714177,0.456925254,0.503301987,0.489236112,0.35425523,,0.65887199,0.658655277,0.03586733,0.120133815,1.03E-08
273,1,0.339766284,0.453296417,0.499469551,0.485461974,0.351249445,,0.654691786,0.654476448,0.035325258,0.117731764,9.32E-09
274,0,0.336854243,0.449709289,0.495680088,0.481730492,0.348279785,,0.650553243,0.650339266,0.03479297,0.115379585,8.46E-09
275,0,0.333977491,0.446163241,0.491932963,0.47804103,0.345345689,,0.646455794,0.646243166,0.03427026,0.113076194,7.69E-09
276,0,0.331135476,0.442657659,0.488227553,0.474392966,0.342446606,,0.642398886,0.642187592,0.033756927,0.110820532,0.000000007
277,0,0.328327656,0.439191938,0.484563244,0.47078569,0.339581996,,0.638381973,0.638171999,0.033252776,0.108611564,6.35E-09
278,1,0.325553501,0.435765487,0.480939436,0.467218602,0.33675133,,0.634404516,0.634195852,0.032757613,0.106448279,5.77E-09
279,1,0.32281249,0.432377723,0.477355538,0.463691113,0.333954087,,0.63046599,0.630258621,0.032271253,0.104329688,5.24E-09
280,2,0.32010411,0.429028074,0.473810971,0.460202644,0.331189756,,0.626565876,0.62635979,0.031793514,0.102254828,4.76E-09
281,0,0.317427862,0.425715981,0.470305166,0.456752628,0.328457838,,0.622703664,0.622498848,0.031324216,0.100222753,4.32E-09
282,1,0.314783253,0.422440892,0.466837563,0.453340508,0.325757841,,0.618878853,0.618675294,0.030863187,0.098232543,3.93E-09
283,1,0.3121698,0.419202267,0.463407614,0.449965735,0.323089283,,0.615090949,0.614888636,0.030410256,0.096283295,3.57E-09
284,1,0.30958703,0.415999575,0.46001478,0.446627773,0.32045169,,0.611339468,0.61113839,0.029965257,0.09437413,3.24E-09
285,1,0.307034477,0.412832294,0.45665853,0.443326092,0.317844598,,0.607623934,0.607424077,0.029528029,0.092504187,2.95E-09
286,2,0.304511685,0.409699913,0.453338345,0.440060175,0.315267551,,0.603943877,0.603745231,0.029098414,0.090672624,2.68E-09
287,0,0.302018206,0.406601929,0.450053714,0.436829511,0.312720101,,0.600298837,0.60010139,0.028676256,0.08887862,2.43E-09
288,1,0.2995536,0.403537847,0.446804134,0.433633601,0.310201809,,0.59668836,0.596492101,0.028261406,0.08712137,2.21E-09
289,0,0.297117437,0.400507183,0.443589112,0.430471952,0.307712243,,0.593112001,0.592916918,0.027853715,0.08540009,0.000000002
290,0,0.294709292,0.397509459,0.440408163,0.427344081,0.305250981,,0.58956932,0.589375402,0.02745304,0.08371401,1.82E-09
291,2,0.292328749,0.394544209,0.437260812,0.424249513,0.302817604,,0.586059885,0.585867122,0.02705924,0.082062382,1.66E-09
292,2,0.2899754,0.39161097,0.43414659,0.421187782,0.300411706,,0.582583273,0.582391653,0.026672178,0.08044447,1.51E-09
293,0,0.287648844,0.388709293,0.431065037,0.41815843,0.298032885,,0.579139065,0.578948577,0.026291719,0.078859558,1.37E-09
294,0,0.285348687,0.385838731,0.428015701,0.415161006,0.295680746,,0.57572685,0.575537485,0.025917732,0.077306944,1.24E-09
295,0,0.283074542,0.38299885,0.424998138,0.412195067,0.293354904,,0.572346223,0.57215797,0.025550089,0.075785942,1.13E-09
296,1,0.28082603,0.38018922,0.422011912,0.409260179,0.291054977,,0.568996788,0.568809636,0.025188664,0.074295882,0.000000001
297,0,0.278602777,0.37740942,0.419056592,0.406355913,0.288780593,,0.565678151,0.565492091,0.024833335,0.072836109,9.32E-10
298,1,0.276404418,0.374659035,0.416131758,0.40348185,0.286531385,,0.562389928,0.562204949,0.024483983,0.071405982,8.47E-10
299,0,0.274230592,0.371937659,0.413236995,0.400637576,0.284306992,,0.559131738,0.558947832,0.024140489,0.070004874,7.69E-10
300,0,0.272080946,0.369244891,0.410371894,0.397822685,0.282107061,,0.55590321,0.555720365,0.02380274,0.068632171,6.99E-10
301,0,0.269955133,0.366580338,0.407536055,0.395036777,0.279931243,,0.552703975,0.552522182,0.023470624,0.067287276,6.35E-10
302,1,0.267852811,0.363943614,0.404729083,0.39227946,0.277779197,,0.549533671,0.549352921,0.023144031,0.065969603,5.77E-10
303,1,0.265773646,0.361334338,0.401950591,0.389550349,0.275650588,,0.546391942,0.546212226,0.022822855,0.064678577,5.24E-10
304,2,0.263717308,0.358752136,0.399200198,0.386849062,0.273545084,,0.543278438,0.543099746,0.02250699,0.063413639,4.76E-10
305,0,0.261683474,0.356196641,0.396477529,0.384175228,0.271462362,,0.540192813,0.540015136,0.022196335,0.062174241,4.33E-10
306,0,0.259671825,0.353667492,0.393782216,0.381528479,0.269402103,,0.537134729,0.536958057,0.02189079,0.060959847,3.93E-10
307,0,0.257682049,0.351164334,0.391113895,0.378908453,0.267363993,,0.534103849,0.533928174,0.021590256,0.059769933,3.57E-10
308,0,0.25571384,0.348686817,0.38847221,0.376314797,0.265347726,,0.531099844,0.530925158,0.021294638,0.058603986,3.24E-10
309,2,0.253766894,0.346234598,0.385856811,0.373747161,0.263352998,,0.528122391,0.527948684,0.021003842,0.057461504,2.95E-10
310,0,0.251840917,0.343807338,0.383267352,0.3712052,0.261379511,,0.52517117,0.524998433,0.020717777,0.056341998,2.68E-10
311,1,0.249935615,0.341404706,0.380703494,0.368688579,0.259426974,,0.522245866,0.522074091,0.020436354,0.055244987,2.43E-10
312,0,0.248050703,0.339026375,0.378164904,0.366196964,0.257495098,,0.519346169,0.519175348,0.020159483,0.054170003,2.21E-10
313,0,0.246185899,0.336672023,0.375651252,0.363730028,0.255583601,,0.516471774,0.516301899,0.019887081,0.053116586,2.01E-10
314,0,0.244340925,0.334341334,0.373162215,0.361287449,0.253692205,,0.51362238,0.513453442,0.019619062,0.052084287,1.82E-10
315,0,0.24251551,0.332033997,0.370697476,0.358868912,0.251820637,,0.510797692,0.510629684,0.019355345,0.051072667,1.66E-10
316,0,0.240709386,0.329749706,0.368256722,0.356474105,0.249968627,,0.507997418,0.507830331,0.01909585,0.050081297,1.51E-10
317,0,0.23892229,0.32748816,0.365839644,0.354102721,0.248135912,,0.505221271,0.505055096,0.018840497,0.049109756,1.37E-10
318,0,0.237153962,0.325249063,0.36344594,0.351754459,0.246322232,,0.502468967,0.502303698,0.01858921,0.048157632,1.24E-10
319,0,0.235404148,0.323032123,0.361075312,0.349429022,0.244527331,,0.499740228,0.499575856,0.018341914,0.047224525,1.13E-10
320,0,0.233672598,0.320837053,0.358727465,0.347126119,0.242750957,,0.497034779,0.496871297,0.018098534,0.046310039,1.03E-10
321,0,0.231959066,0.318663571,0.356402112,0.344845462,0.240992864,,0.49435235,0.49418975,0.017858999,0.045413789,9.32E-11
322,1,0.230263309,0.3165114,0.354098967,0.342586768,0.239252807,,0.491692673,0.491530948,0.017623237,0.0445354,8.47E-11
323,0,0.22858509,0.314380266,0.351817752,0.34034976,0.237530548,,0.489055486,0.488894629,0.017391181,0.043674502,7.69E-11
324,0,0.226924174,0.3122699,0.34955819,0.338134162,0.235825852,,0.486440531,0.486280534,0.017162761,0.042830735,6.99E-11
325,0,0.225280331,0.310180038,0.34732001,0.335939705,0.234138486,,0.483847551,0.483688407,0.016937912,0.042003745,6.35E-11
326,1,0.223653334,0.308110419,0.345102946,0.333766125,0.232468224,,0.481276297,0.481117998,0.016716569,0.041193188,5.77E-11
327,1,0.222042961,0.306060786,0.342906735,0.331613159,0.23081484,,0.478726518,0.478569058,0.016498668,0.040398724,5.24E-11
328,0,0.220448992,0.304030887,0.340731117,0.32948055,0.229178114,,0.476197972,0.476041344,0.016284147,0.039620024,4.76E-11
329,0,0.218871211,0.302020473,0.338575838,0.327368045,0.227557829,,0.473690418,0.473534615,0.016072945,0.038856764,4.33E-11
330,2,0.217309405,0.3000293,0.336440648,0.325275395,0.225953772,,0.471203619,0.471048633,0.015865003,0.038108627,3.93E-11
331,0,0.215763367,0.298057128,0.334325299,0.323202354,0.224365732,,0.46873734,0.468583165,0.015660261,0.037375303,3.57E-11
332,0,0.21423289,0.296103718,0.332229547,0.32114868,0.222793503,,0.466291351,0.466137981,0.015458662,0.036656489,3.24E-11
333,1,0.212717772,0.294168837,0.330153154,0.319114135,0.221236881,,0.463865424,0.463712852,0.015260151,0.035951887,2.95E-11
334,1,0.211217815,0.292252255,0.328095884,0.317098485,0.219695666,,0.461459336,0.461307556,0.015064672,0.035261208,2.68E-11
335,1,0.209732821,0.290353747,0.326057503,0.315101498,0.21816966,,0.459072866,0.458921871,0.014872172,0.034584167,2.43E-11
336,1,0.208262599,0.288473088,0.324037784,0.313122947,0.216658669,,0.456705796,0.456555579,0.014682597,0.033920485,2.21E-11
337,0,0.206806959,0.286610061,0.3220365,0.311162609,0.215162503,,0.454357911,0.454208466,0.014495896,0.033269891,2.01E-11
338,1,0.205365713,0.284764447,0.32005343,0.309220262,0.213680973,,0.452029,0.451880321,0.014312019,0.032632117,1.82E-11
339,0,0.203938678,0.282936035,0.318088355,0.30729569,0.212213894,,0.449718853,0.449570934,0.014130915,0.032006903,1.66E-11
340,0,0.202525674,0.281124614,0.31614106,0.305388677,0.210761084,,0.447427265,0.4472801,0.013952537,0.031393992,1.51E-11
341,0,0.201126521,0.279329979,0.314211332,0.303499014,0.209322363,,0.445154033,0.445007615,0.013776836,0.030793136,1.37E-11
342,0,0.199741045,0.277551925,0.312298962,0.301626493,0.207897555,,0.442898956,0.44275328,0.013603766,0.030204089,1.24E-11
343,0,0.198369073,0.275790253,0.310403744,0.299770909,0.206486485,,0.440661837,0.440516897,0.01343328,0.029626611,1.13E-11
344,1,0.197010434,0.274044764,0.308525475,0.29793206,0.205088983,,0.438442482,0.438298272,0.013265335,0.029060469,1.03E-11
345,0,0.195664962,0.272315264,0.306663955,0.296109748,0.20370488,,0.436240698,0.436097212,0.013099886,0.028505432,9.32E-12
346,1,0.194332492,0.270601563,0.304818987,0.294303776,0.202334009,,0.434056296,0.433913528,0.01293689,0.027961275,8.47E-12
347,2,0.193012861,0.26890347,0.302990377,0.292513953,0.200976207,,0.431889089,0.431747034,0.012776304,0.027427779,7.70E-12
348,0,0.191705909,0.2672208,0.301177934,0.290740088,0.199631313,,0.429738892,0.429597545,0.012618088,0.026904728,6.99E-12
349,1,0.19041148,0.265553371,0.299381468,0.288981993,0.198299167,,0.427605524,0.427464879,0.0124622,0.026391912,6.35E-12
350,0,0.189129418,0.263901,0.297600794,0.287239485,0.196979615,,0.425488806,0.425348857,0.012308601,0.025889122,5.77E-12
351,0,0.187859571,0.26226351,0.295835729,0.285512381,0.195672502,,0.42338856,0.423249302,0.012157252,0.025396159,5.24E-12
352,0,0.186601788,0.260640727,0.294086093,0.283800503,0.194377675,,0.421304613,0.421166039,0.012008115,0.024912823,4.76E-12
353,0,0.185355922,0.259032476,0.292351706,0.282103673,0.193094987,,0.419236791,0.419098897,0.011861151,0.02443892,4.33E-12
354,0,0.184121825,0.257438589,0.290632394,0.280421717,0.191824289,,0.417184924,0.417047706,0.011716325,0.023974261,3.93E-12
355,0,0.182899356,0.255858897,0.288927984,0.278754464,0.190565437,,0.415148846,0.415012297,0.011573599,0.023518661,3.57E-12
356,1,0.181688372,0.254293234,0.287238306,0.277101744,0.189318288,,0.41312839,0.412992506,0.011432939,0.023071936,3.25E-12
357,0,0.180488734,0.252741438,0.285563191,0.275463392,0.188082701,,0.411123394,0.41098817,0.01129431,0.022633909,2.95E-12
358,0,0.179300305,0.251203348,0.283902473,0.273839241,0.186858538,,0.409133696,0.408999126,0.011157678,0.022204406,2.68E-12
359,0,0.178122949,0.249678806,0.282255991,0.272229131,0.185645662,,0.407159137,0.407025217,0.011023009,0.021783256,2.43E-12
360,0,0.176956534,0.248167656,0.280623581,0.270632902,0.184443938,,0.405199561,0.405066285,0.010890271,0.021370291,2.21E-12
361,0,0.175800927,0.246669743,0.279005087,0.269050396,0.183253234,,0.403254813,0.403122176,0.010759432,0.020965348,2.01E-12
362,0,0.174655999,0.245184916,0.27740035,0.267481458,0.182073419,,0.401324739,0.401192737,0.010630459,0.020568265,1.83E-12
363,1,0.173521623,0.243713026,0.275809217,0.265925934,0.180904365,,0.399409189,0.399277818,0.010503322,0.020178887,1.66E-12
364,0,0.172397674,0.242253925,0.274231536,0.264383674,0.179745944,,0.397508015,0.397377268,0.010377991,0.019797059,1.51E-12
365,1,0.171284027,0.240807467,0.272667157,0.262854529,0.178598031,,0.395621068,0.395490943,0.010254436,0.019422631,1.37E-12
366,0,0.170180561,0.23937351,0.27111593,0.261338351,0.177460503,,0.393748205,0.393618695,0.010132628,0.019055454,1.24E-12
367,0,0.169087155,0.237951911,0.269577712,0.259834998,0.176333239,,0.391889282,0.391760384,0.010012537,0.018695385,1.13E-12
368,0,0.16800369,0.236542532,0.268052357,0.258344324,0.175216118,,0.390044157,0.389915866,0.009894137,0.018342282,1.03E-12
369,0,0.166930051,0.235145236,0.266539724,0.25686619,0.174109023,,0.388212692,0.388085003,0.009777399,0.017996007,9.33E-13
370,1,0.165866122,0.233759886,0.265039672,0.255400457,0.173011838,,0.386394748,0.386267657,0.009662295,0.017656423,8.47E-13
371,0,0.164811789,0.232386349,0.263552063,0.253946988,0.171924447,,0.38459019,0.384463692,0.009548801,0.017323397,7.70E-13
372,0,0.163766941,0.231024494,0.262076762,0.252505648,0.170846738,,0.382798883,0.382672974,0.009436889,0.0169968,6.99E-13
373,0,0.162731467,0.22967419,0.260613634,0.251076304,0.169778599,,0.381020694,0.380895371,0.009326534,0.016676504,6.35E-13
374,0,0.16170526,0.228335309,0.259162546,0.249658823,0.16871992,,0.379255494,0.379130751,0.00921771,0.016362384,5.77E-13
375,0,0.160688211,0.227007724,0.257723368,0.248253077,0.167670592,,0.377503152,0.377378986,0.009110394,0.016054317,5.24E-13
376,0,0.159680214,0.225691312,0.25629597,0.246858938,0.16663051,,0.375763541,0.375639947,0.00900456,0.015752183,4.77E-13
377,0,0.158681167,0.224385949,0.254880225,0.245476279,0.165599568,,0.374036536,0.373913509,0.008900185,0.015455866,4.33E-13
378,0,0.157690967,0.223091513,0.253476008,0.244104976,0.164577661,,0.372322011,0.372199548,0.008797246,0.01516525,3.93E-13
379,0,0.156709511,0.221807886,0.252083194,0.242744906,0.163564687,,0.370619843,0.370497941,0.00869572,0.014880223,3.57E-13
380,0,0.155736701,0.220534949,0.250701662,0.241395949,0.162560546,,0.368929913,0.368808566,0.008595584,0.014600673,3.25E-13
381,0,0.154772438,0.219272585,0.249331291,0.240057984,0.161565137,,0.367252099,0.367131304,0.008496816,0.014326494,2.95E-13
382,0,0.153816624,0.218020679,0.247971962,0.238730893,0.160578363,,0.365586283,0.365466036,0.008399395,0.014057578,2.68E-13
383,0,0.152869166,0.216779119,0.246623557,0.237414561,0.159600127,,0.363932349,0.363812646,0.008303299,0.013793823,2.43E-13
384,0,0.151929967,0.215547792,0.245285961,0.236108873,0.158630332,,0.362290181,0.362171018,0.008208507,0.013535126,2.21E-13
385,0,0.150998934,0.214326589,0.243959059,0.234813714,0.157668886,,0.360659665,0.360541038,0.008114999,0.013281388,2.01E-13
386,1,0.150075978,0.213115399,0.242642739,0.233528974,0.156715694,,0.359040688,0.358922594,0.008022754,0.013032512,1.83E-13
387,0,0.149161005,0.211914116,0.241336888,0.232254542,0.155770666,,0.357433139,0.357315574,0.007931753,0.012788401,1.66E-13
388,0,0.148253929,0.210722634,0.240041398,0.230990309,0.15483371,,0.355836909,0.355719869,0.007841976,0.012548963,1.51E-13
389,0,0.147354659,0.209540848,0.238756159,0.229736168,0.153904738,,0.354251888,0.35413537,0.007753405,0.012314105,1.37E-13
390,0,0.146463111,0.208368655,0.237481064,0.228492013,0.152983662,,0.35267797,0.352561969,0.00766602,0.012083738,1.24E-13
391,1,0.145579197,0.207205953,0.236216008,0.227257738,0.152070395,,0.351115048,0.350999561,0.007579803,0.011857773,1.13E-13
392,0,0.144702834,0.206052641,0.234960887,0.226033241,0.15116485,,0.349563018,0.349448042,0.007494736,0.011636124,1.03E-13
393,0,0.143833938,0.20490862,0.233715597,0.22481842,0.150266945,,0.348021777,0.347907308,0.0074108,0.011418707,9.33E-14
394,0,0.142972426,0.203773793,0.232480037,0.223613173,0.149376595,,0.346491222,0.346377256,0.00732798,0.011205438,8.48E-14
395,0,0.142118219,0.202648063,0.231254106,0.222417403,0.148493718,,0.344971252,0.344857786,0.007246257,0.010996238,7.70E-14
396,2,0.141271236,0.201531333,0.230037706,0.22123101,0.147618233,,0.343461768,0.343348799,0.007165614,0.010791025,7.00E-14
397,0,0.140431397,0.200423511,0.228830738,0.220053897,0.146750061,,0.341962672,0.341850195,0.007086035,0.010589722,6.36E-14
398,1,0.139598626,0.199324503,0.227633107,0.21888597,0.145889121,,0.340473864,0.340361878,0.007007504,0.010392253,5.77E-14
399,2,0.138772844,0.198234217,0.226444716,0.217727134,0.145035336,,0.338995251,0.33888375,0.006930005,0.010198543,5.25E-14
400,0,0.137953978,0.197152563,0.225265471,0.216577295,0.14418863,,0.337526736,0.337415718,0.006853522,0.010008519,4.77E-14
401,0,0.13714195,0.196079452,0.224095281,0.215436362,0.143348926,,0.336068225,0.335957687,0.006778039,0.009822108,4.33E-14
402,0,0.136336689,0.195014794,0.222934052,0.214304244,0.142516149,,0.334619626,0.334509564,0.006703542,0.009639241,3.93E-14
403,0,0.13553812,0.193958504,0.221781694,0.21318085,0.141690226,,0.333180846,0.333071258,0.006630015,0.009459848,3.57E-14
404,0,0.134746173,0.192910494,0.220638118,0.212066094,0.140871083,,0.331751796,0.331642678,0.006557444,0.009283861,3.25E-14
405,0,0.133960775,0.191870681,0.219503236,0.210959887,0.140058648,,0.330332386,0.330223735,0.006485814,0.009111215,2.95E-14
406,0,0.133181858,0.19083898,0.21837696,0.209862142,0.139252852,,0.328922526,0.328814339,0.006415112,0.008941845,2.68E-14
407,2,0.132409352,0.189815308,0.217259204,0.208772775,0.138453622,,0.32752213,0.327414403,0.006345322,0.008775686,2.44E-14
408,0,0.131643188,0.188799583,0.216149883,0.207691702,0.13766089,,0.326131111,0.326023842,0.006276433,0.008612677,2.21E-14
409,0,0.1308833,0.187791726,0.215048913,0.206618839,0.136874589,,0.324749383,0.324642568,0.00620843,0.008452756,2.01E-14
410,0,0.130129622,0.186791656,0.21395621,0.205554104,0.136094649,,0.323376862,0.323270499,0.006141299,0.008295864,1.83E-14
411,0,0.129382087,0.185799294,0.212871694,0.204497416,0.135321005,,0.322013464,0.321907549,0.006075029,0.008141942,1.66E-14
412,1,0.12864063,0.184814563,0.211795283,0.203448696,0.134553592,,0.320659107,0.320553637,0.006009606,0.007990931,1.51E-14
413,0,0.127905189,0.183837385,0.210726897,0.202407863,0.133792343,,0.319313708,0.319208681,0.005945017,0.007842777,1.37E-14
414,0,0.1271757,0.182867686,0.209666457,0.20137484,0.133037195,,0.317977188,0.317872601,0.005881251,0.007697423,1.24E-14
415,0,0.1264521,0.18190539,0.208613885,0.20034955,0.132288085,,0.316649466,0.316545315,0.005818295,0.007554816,1.13E-14
416,0,0.125734329,0.180950423,0.207569104,0.199331916,0.131544951,,0.315330463,0.315226747,0.005756137,0.007414901,1.03E-14
417,0,0.125022325,0.180002713,0.206532037,0.198321863,0.13080773,,0.314020102,0.313916817,0.005694765,0.007277629,9.33E-15
418,0,0.124316029,0.179062187,0.205502611,0.197319317,0.130076362,,0.312718306,0.312615448,0.005634169,0.007142946,8.48E-15
419,1,0.123615382,0.178128773,0.204480749,0.196324205,0.129350787,,0.311424997,0.311322565,0.005574336,0.007010804,7.70E-15
420,0,0.122920324,0.177202402,0.20346638,0.195336453,0.128630945,,0.310140101,0.310038091,0.005515256,0.006881152,7.00E-15
421,0,0.1222308,0.176283004,0.20245943,0.194355991,0.127916777,,0.308863543,0.308761953,0.005456918,0.006753945,6.36E-15
