Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
441,56,42.96005885,44.0555675,43.47366246,46.04406819,47.60230619,,25.73349771,21.57333547,45.64160466,70.558954,82.91915904
442,62,42.7739371,43.86866276,43.28953803,45.84930983,47.39399951,,25.65642729,21.5125629,45.45817853,70.28195788,82.45060845
443,50,42.58896995,43.68289917,43.10654279,45.65572891,47.18695431,,25.57976108,21.45209828,45.27581228,70.00625061,81.98470549
444,56,42.40514808,43.49826764,42.92466769,45.46331619,46.98116082,,25.50349606,21.39193936,45.09449782,69.73182467,81.52143521
445,47,42.22246228,43.31475919,42.74390375,45.27206253,46.77660937,,25.42762923,21.33208393,44.91422712,69.45867255,81.06078272
446,54,42.04090341,43.13236488,42.5642421,45.08195888,46.57329035,,25.35215762,21.27252977,44.73499225,69.18678684,80.60273324
447,54,41.86046244,42.95107589,42.38567393,44.89299625,46.3711943,,25.27707829,21.21327469,44.55678534,68.91616016,80.14727206
448,54,41.6811304,42.77088348,42.20819055,44.70516577,46.17031179,,25.20238835,21.15431653,44.3795986,68.64678518,79.69438454
449,47,41.50289844,42.59177899,42.03178334,44.51845863,45.9706335,,25.12808489,21.09565314,44.20342431,68.37865465,79.24405616
450,61,41.32575778,42.41375386,41.85644374,44.33286613,45.77215022,,25.05416507,21.03728239,44.02825482,68.11176136,78.79627244
451,54,41.14969974,42.23679959,41.68216332,44.14837962,45.57485279,,24.98062607,20.97920219,43.85408256,67.84609815,78.35101901
452,44,40.9747157,42.06090778,41.50893371,43.96499055,45.37873216,,24.90746508,20.92141044,43.68090004,67.58165792,77.90828157
453,69,40.80079714,41.8860701,41.3367466,43.78269047,45.18377934,,24.83467932,20.86390508,43.50869982,67.31843362,77.4680459
454,54,40.62793564,41.71227831,41.1655938,43.60147097,44.98998546,,24.76226607,20.80668407,43.33747454,67.05641826,77.03029787
455,66,40.45612282,41.53952425,40.99546718,43.42132375,44.7973417,,24.69022258,20.74974537,43.16721691,66.7956049,76.59502342
456,52,40.28535043,41.36779982,40.82635869,43.24224057,44.60583933,,24.61854617,20.69308698,42.99791971,66.53598664,76.16220856
457,54,40.11561026,41.19709702,40.65826035,43.06421329,44.41546971,,24.54723417,20.6367069,42.82957578,66.27755664,75.73183942
458,45,39.9468942,41.02740792,40.49116428,42.88723382,44.22622427,,24.47628394,20.58060317,42.66217803,66.0203081,75.30390215
459,54,39.77919422,40.85872466,40.32506265,42.71129417,44.03809452,,24.40569285,20.52477382,42.49571943,65.76423431,74.87838303
460,58,39.61250235,40.69103947,40.15994772,42.53638641,43.85107206,,24.33545832,20.46921694,42.33019304,65.50932855,74.45526838
461,56,39.44681072,40.52434463,39.99581182,42.36250268,43.66514855,,24.26557776,20.41393059,42.16559196,65.25558419,74.03454463
462,43,39.28211151,40.35863252,39.83264736,42.18963522,43.48031574,,24.19604864,20.35891288,42.00190935,65.00299463,73.61619825
463,55,39.11839701,40.19389557,39.67044682,42.0177763,43.29656545,,24.12686843,20.30416193,41.83913845,64.75155334,73.20021582
464,58,38.95565954,40.03012629,39.50920275,41.84691831,43.11388957,,24.05803464,20.24967586,41.67727256,64.50125381,72.78658398
465,43,38.79389153,39.86731727,39.34890776,41.67705367,42.93228007,,23.98954478,20.19545284,41.51630503,64.2520896,72.37528944
466,56,38.63308547,39.70546116,39.18955454,41.50817489,42.75172899,,23.92139641,20.14149103,41.35622928,64.00405431,71.96631901
467,39,38.47323392,39.54455069,39.03113587,41.34027456,42.57222845,,23.8535871,20.08778862,41.19703879,63.75714157,71.55965954
468,64,38.3143295,39.38457864,38.87364457,41.1733453,42.39377063,,23.78611443,20.0343438,41.0387271,63.51134507,71.15529797
469,65,38.15636493,39.22553787,38.71707353,41.00737985,42.2163478,,23.71897603,19.98115479,40.8812878,63.26665857,70.75322133
470,47,37.99933296,39.0674213,38.56141572,40.84237097,42.03995227,,23.65216952,19.92821984,40.72471455,63.02307582,70.3534167
471,48,37.84322644,38.91022194,38.40666417,40.67831152,41.86457644,,23.58569257,19.87553718,40.56900107,62.78059067,69.95587125
472,55,37.68803828,38.75393283,38.25281198,40.5151944,41.69021279,,23.51954286,19.82310509,40.41414112,62.53919697,69.56057219
473,48,37.53376145,38.59854709,38.09985231,40.3530126,41.51685383,,23.45371809,19.77092185,40.26012853,62.29888865,69.16750686
474,49,37.38038898,38.44405793,37.94777839,40.19175916,41.34449217,,23.38821598,19.71898575,40.10695718,62.05965966,68.77666261
475,50,37.22791399,38.29045857,37.7965835,40.03142717,41.17312049,,23.32303427,19.6672951,39.95462101,61.821504,68.3880269
476,54,37.07632964,38.13774235,37.646261,39.87200982,41.0027315,,23.25817073,19.61584823,39.80311401,61.58441572,68.00158726
477,53,36.92562917,37.98590262,37.49680429,39.71350033,40.83331801,,23.19362314,19.56464349,39.65243023,61.3483889,67.61733126
478,52,36.77580587,37.83493283,37.34820687,39.55589198,40.66487287,,23.1293893,19.51367923,39.50256377,61.11341766,67.23524658
479,52,36.6268531,37.68482648,37.20046226,39.39917814,40.49738902,,23.06546703,19.46295381,39.35350878,60.87949619,66.85532094
480,45,36.47876429,37.53557711,37.05356405,39.24335222,40.33085944,,23.00185419,19.41246564,39.20525947,60.64661868,66.47754215
481,48,36.33153291,37.38717834,36.90750591,39.08840769,40.16527718,,22.93854863,19.36221309,39.05781009,60.41477939,66.10189806
482,57,36.18515251,37.23962386,36.76228155,38.93433808,40.00063536,,22.87554823,19.3121946,38.91115494,60.18397262,65.72837662
483,61,36.03961669,37.09290739,36.61788474,38.78113698,39.83692714,,22.81285089,19.26240859,38.7652884,59.95419269,65.35696584
484,45,35.89491912,36.94702272,36.47430932,38.62879804,39.67414576,,22.75045454,19.21285349,38.62020486,59.72543398,64.98765379
485,50,35.75105351,36.80196369,36.33154916,38.47731497,39.51228452,,22.6883571,19.16352777,38.47589878,59.49769089,64.6204286
486,44,35.60801364,36.65772422,36.18959821,38.32668152,39.35133676,,22.62655655,19.11442989,38.33236468,59.27095788,64.25527849
487,53,35.46579335,36.51429826,36.04845048,38.17689151,39.1912959,,22.56505084,19.06555833,38.1895971,59.04522943,63.89219173
488,54,35.32438653,36.37167981,35.9081,38.02793881,39.03215541,,22.50383798,19.01691159,38.04759065,58.82050008,63.53115666
489,50,35.18378713,36.22986296,35.7685409,37.87981735,38.8739088,,22.44291596,18.96848819,37.90633998,58.59676439,63.17216169
490,42,35.04398915,36.08884182,35.62976733,37.73252112,38.71654968,,22.38228283,18.92028663,37.76583979,58.37401696,62.81519529
491,47,34.90498665,35.94861056,35.4917735,37.58604414,38.56007166,,22.32193663,18.87230545,37.62608482,58.15225244,62.460246
492,47,34.76677374,35.80916341,35.3545537,37.4403805,38.40446846,,22.26187541,18.8245432,37.48706987,57.93146549,62.10730242
493,49,34.62934459,35.67049466,35.21810222,37.29552435,38.24973381,,22.20209725,18.77699845,37.34878976,57.71165084,61.75635321
494,39,34.49269342,35.53259862,35.08241345,37.15146987,38.09586153,,22.14260026,18.72966975,37.21123938,57.49280323,61.4073871
495,44,34.35681449,35.39546969,34.94748181,37.00821131,37.94284547,,22.08338254,18.68255569,37.07441366,57.27491746,61.0603929
496,51,34.22170214,35.2591023,34.81330177,36.86574296,37.79067954,,22.02444223,18.63565488,36.93830756,57.05798833,60.71535945
497,53,34.08735074,35.12349092,34.67986785,36.72405916,37.63935771,,21.96577746,18.58896592,36.8029161,56.84201072,60.37227568
498,42,33.95375471,34.98863009,34.54717462,36.58315432,37.48887398,,21.9073864,18.54248742,36.66823433,56.62697952,60.03113058
499,35,33.82090853,34.85451438,34.4152167,36.44302287,37.33922244,,21.84926723,18.49621802,36.53425735,56.41288964,59.69191317
500,44,33.68880673,34.72113844,34.28398877,36.3036593,37.1903972,,21.79141814,18.45015636,36.40098031,56.19973606,59.35461259
501,49,33.55744388,34.58849692,34.15348553,36.16505816,37.04239242,,21.73383733,18.4043011,36.26839838,55.98751377,59.01921798
502,43,33.4268146,34.45658457,34.02370175,36.02721402,36.89520233,,21.67652304,18.3586509,36.13650679,55.7762178,58.68571858
503,40,33.29691356,34.32539613,33.89463225,35.89012154,36.7488212,,21.6194735,18.31320444,36.00530081,55.56584322,58.35410369
504,40,33.16773549,34.19492644,33.76627187,35.75377538,36.60324335,,21.56268697,18.26796041,35.87477573,55.35638512,58.02436265
505,41,33.03927515,34.06517035,33.63861552,35.61817028,36.45846314,,21.50616171,18.22291751,35.74492692,55.14783863,57.69648487
506,48,32.91152735,33.93612278,33.51165815,35.483301,36.31447499,,21.44989601,18.17807445,35.61574975,54.94019892,57.37045983
507,39,32.78448695,33.80777866,33.38539475,35.34916238,36.17127336,,21.39388816,18.13342994,35.48723965,54.73346118,57.04627706
508,54,32.65814886,33.68013301,33.25982035,35.21574926,36.02885276,,21.33813649,18.08898273,35.35939207,54.52762064,56.72392614
509,39,32.53250803,33.55318086,33.13493004,35.08305657,35.88720775,,21.28263932,18.04473154,35.23220254,54.32267256,56.40339673
510,55,32.40755945,33.42691729,33.01071894,34.95107924,35.74633294,,21.22739498,18.00067515,35.10566658,54.11861223,56.08467854
511,50,32.28329816,33.30133743,32.88718221,34.81981228,35.60622296,,21.17240184,17.9568123,34.97977977,53.91543498,55.76776132
512,44,32.15971924,33.17643645,32.76431507,34.68925073,35.46687251,,21.11765827,17.91314178,34.85453773,53.71313615,55.4526349
513,65,32.03681782,33.05220956,32.64211276,34.55938966,35.32827634,,21.06316264,17.86966236,34.72993611,53.51171114,55.13928916
514,45,31.91458907,32.92865202,32.52057058,34.43022419,35.19042923,,21.00891336,17.82637284,34.6059706,53.31115536,54.82771405
515,35,31.79302819,32.80575912,32.39968387,34.3017495,35.053326,,20.95490884,17.78327202,34.48263693,53.11146425,54.51789955
516,45,31.67213045,32.68352619,32.27944799,34.17396079,34.91696152,,20.9011475,17.74035872,34.35993085,52.91263329,54.20983571
517,47,31.55189113,32.56194861,32.15985837,34.0468533,34.78133071,,20.84762777,17.69763176,34.23784817,52.71465799,53.90351265
518,32,31.43230558,32.4410218,32.04091045,33.92042233,34.64642853,,20.79434811,17.65508998,34.11638471,52.51753388,53.59892053
519,48,31.31336916,32.32074121,31.92259973,33.79466319,34.51224997,,20.74130697,17.6127322,33.99553635,52.32125653,53.29604956
520,36,31.19507729,32.20110234,31.80492175,33.66957126,34.37879007,,20.68850285,17.5705573,33.87529898,52.12582153,52.99489003
521,43,31.07742544,32.08210071,31.68787208,33.54514195,34.24604392,,20.63593421,17.52856412,33.75566853,51.9312245,52.69543225
522,46,30.96040909,31.9637319,31.57144632,33.42137069,34.11400664,,20.58359957,17.48675154,33.63664099,51.7374611,52.39766661
523,36,30.84402378,31.84599153,31.45564012,33.29825297,33.98267339,,20.53149744,17.44511844,33.51821234,51.54452701,52.10158356
524,40,30.72826508,31.72887522,31.34044918,33.17578432,33.85203938,,20.47962634,17.4036637,33.40037863,51.35241793,51.80717358
525,48,30.61312861,31.61237868,31.22586921,33.05396029,33.72209985,,20.42798481,17.36238623,33.28313592,51.16112959,51.51442723
526,30,30.49861002,31.49649762,31.11189597,32.93277647,33.59285007,,20.37657139,17.32128493,33.16648031,50.97065777,51.22333509
527,38,30.38470498,31.3812278,30.99852527,32.81222851,33.46428539,,20.32538466,17.28035871,33.05040794,50.78099826,50.93388782
528,40,30.27140924,31.26656501,30.88575292,32.69231207,33.33640115,,20.27442319,17.23960651,32.93491497,50.59214687,50.64607613
529,45,30.15871853,31.15250508,30.7735748,32.57302286,33.20919275,,20.22368555,17.19902724,32.81999759,50.40409944,50.35989078
530,33,30.04662867,31.03904387,30.66198681,32.45435662,33.08265563,,20.17317035,17.15861987,32.70565204,50.21685186,50.07532257
531,37,29.93513549,30.92617729,30.55098489,32.33630913,32.95678527,,20.12287619,17.11838332,32.59187457,50.03040001,49.79236237
532,44,29.82423485,30.81390127,30.44056501,32.21887619,32.83157718,,20.0728017,17.07831657,32.47866147,49.84473983,49.51100108
533,38,29.71392266,30.70221177,30.33072318,32.10205367,32.7070269,,20.02294549,17.03841857,32.36600905,49.65986727,49.23122969
534,48,29.60419485,30.59110481,30.22145543,31.98583744,32.58313002,,19.97330623,16.99868831,32.25391368,49.4757783,48.9530392
535,46,29.4950474,30.48057641,30.11275784,31.87022341,32.45988216,,19.92388255,16.95912476,32.14237171,49.29246892,48.67642067
536,54,29.38647632,30.37062265,30.00462653,31.75520754,32.33727898,,19.87467312,16.91972691,32.03137957,49.10993517,48.40136523
537,40,29.27847764,30.26123962,29.89705761,31.64078581,32.21531617,,19.82567662,16.88049378,31.92093369,48.9281731,48.12786405
538,38,29.17104744,30.15242347,29.79004728,31.52695424,32.09398945,,19.77689172,16.84142435,31.81103053,48.74717878,47.85590833
539,40,29.06418183,30.04417035,29.68359173,31.41370888,31.97329459,,19.72831713,16.80251765,31.70166659,48.56694833,47.58548935
540,35,28.95787695,29.93647647,29.5776872,31.3010458,31.85322739,,19.67995155,16.7637727,31.5928384,48.38747786,47.31659843
541,33,28.85212897,29.82933806,29.47232996,31.18896112,31.73378367,,19.6317937,16.72518852,31.48454249,48.20876354,47.04922693
542,37,28.7469341,29.72275138,29.3675163,31.07745099,31.6149593,,19.5838423,16.68676416,31.37677545,48.03080154,46.78336626
543,39,28.64228856,29.61671273,29.26324256,30.96651159,31.49675017,,19.53609609,16.64849866,31.26953389,47.85358805,46.51900789
544,41,28.53818864,29.51121842,29.15950509,30.85613912,31.37915223,,19.48855381,16.61039108,31.16281443,47.67711932,46.25614332
545,46,28.43463063,29.40626482,29.05630029,30.74632983,31.26216142,,19.44121423,16.57244046,31.05661374,47.50139159,45.99476413
546,52,28.33161086,29.3018483,28.95362458,30.63707998,31.14577374,,19.3940761,16.53464589,30.9509285,47.32640112,45.7348619
547,35,28.22912569,29.19796528,28.85147441,30.52838587,31.02998523,,19.34713822,16.49700643,30.84575542,47.15214422,45.4764283
548,36,28.12717151,29.0946122,28.74984626,30.42024384,30.91479195,,19.30039935,16.45952117,30.74109125,46.9786172,45.21945503
549,36,28.02574474,28.99178554,28.64873663,30.31265024,30.80018997,,19.25385829,16.42218919,30.63693275,46.80581641,44.96393384
550,39,27.92484184,28.8894818,28.54814207,30.20560147,30.68617544,,19.20751386,16.38500959,30.5332767,46.63373821,44.70985652
551,41,27.82445928,28.78769751,28.44805914,30.09909394,30.57274449,,19.16136486,16.34798148,30.43011993,46.462379,44.45721491
552,29,27.72459357,28.68642923,28.34848444,29.99312411,30.45989332,,19.11541012,16.31110395,30.32745927,46.29173517,44.2060009
553,55,27.62524126,28.58567354,28.24941458,29.88768844,30.34761814,,19.06964847,16.27437614,30.22529159,46.12180317,43.95620643
554,36,27.5263989,28.48542706,28.15084623,29.78278345,30.2359152,,19.02407875,16.23779716,30.12361378,45.95257944,43.70782346
555,41,27.4280631,28.38568644,28.05277605,29.67840567,30.12478076,,18.97869982,16.20136614,30.02242276,45.78406047,43.46084403
556,39,27.33023047,28.28644833,27.95520075,29.57455165,30.01421113,,18.93351053,16.16508222,29.92171546,45.61624276,43.21526021
557,51,27.23289767,28.18770945,27.85811707,29.47121799,29.90420265,,18.88850975,16.12894454,29.82148884,45.44912281,42.9710641
558,40,27.13606137,28.0894665,27.76152175,29.3684013,29.79475168,,18.84369635,16.09295225,29.7217399,45.28269719,42.72824788
559,31,27.03971828,27.99171625,27.6654116,29.26609822,29.68585461,,18.79906924,16.0571045,29.62246564,45.11696243,42.48680373
560,45,26.94386513,27.89445547,27.56978341,29.16430543,29.57750786,,18.75462729,16.02140047,29.5236631,44.95191514,42.2467239
561,40,26.84849869,27.79768096,27.47463403,29.06301962,29.46970787,,18.71036941,15.98583932,29.42532933,44.78755192,42.0080007
562,35,26.75361572,27.70138955,27.37996032,28.96223751,29.36245113,,18.66629452,15.95042022,29.32746142,44.62386939,41.77062644
563,43,26.65921306,27.60557809,27.28575917,28.86195585,29.25573413,,18.62240153,15.91514235,29.23005646,44.46086419,41.53459352
564,38,26.56528752,27.51024347,27.19202748,28.76217141,29.14955341,,18.57868937,15.88000491,29.13311158,44.298533,41.29989434
565,56,26.47183599,27.41538258,27.0987622,28.662881,29.04390552,,18.53515698,15.84500708,29.03662393,44.13687251,41.06652138
566,40,26.37885533,27.32099235,27.00596029,28.56408144,28.93878705,,18.4918033,15.81014807,28.94059068,43.97587941,40.83446713
567,46,26.28634248,27.22706974,26.91361874,28.46576958,28.83419461,,18.44862728,15.77542708,28.84500901,43.81555044,40.60372415
568,38,26.19429436,27.13361173,26.82173456,28.3679423,28.73012484,,18.4056279,15.74084332,28.74987614,43.65588234,40.37428503
569,43,26.10270794,27.04061532,26.73030478,28.27059648,28.6265744,,18.3628041,15.70639601,28.6551893,43.49687188,40.1461424
570,37,26.01158021,26.94807753,26.63932646,28.17372907,28.52353998,,18.32015488,15.67208437,28.56094575,43.33851584,39.91928893
571,28,25.92090817,26.85599541,26.54879669,28.077337,28.4210183,,18.27767921,15.63790764,28.46714277,43.18081104,39.69371734
572,34,25.83068887,26.76436603,26.45871257,27.98141725,28.3190061,,18.23537609,15.60386504,28.37377764,43.0237543,39.46942039
573,26,25.74091935,26.6731865,26.36907123,27.88596681,28.21750014,,18.19324451,15.56995582,28.2808477,42.86734245,39.24639087
574,44,25.65159671,26.58245392,26.27986982,27.7909827,28.11649722,,18.15128348,15.53617923,28.18835027,42.71157237,39.02462162
575,33,25.56271806,26.49216545,26.19110552,27.69646197,28.01599415,,18.10949202,15.50253451,28.09628272,42.55644094,38.80410552
576,42,25.47428051,26.40231824,26.10277553,27.60240168,27.91598777,,18.06786914,15.46902092,28.00464242,42.40194505,38.58483549
577,38,25.38628122,26.31290948,26.01487705,27.50879891,27.81647495,,18.02641389,15.43563772,27.91342677,42.24808162,38.36680449
578,28,25.29871737,26.22393639,25.92740734,27.41565079,27.71745257,,17.98512528,15.40238419,27.8226332,42.0948476,38.15000551
579,40,25.21158615,26.13539618,25.84036366,27.32295444,27.61891755,,17.94400238,15.3692596,27.73225913,41.94223994,37.9344316
580,31,25.12488479,26.04728612,25.75374328,27.23070701,27.52086683,,17.90304422,15.33626322,27.64230203,41.79025561,37.72007582
581,41,25.03861052,25.95960347,25.66754353,27.13890569,27.42329737,,17.86224986,15.30339434,27.55275936,41.63889161,37.50693131
582,35,24.9527606,25.87234553,25.58176171,27.04754768,27.32620614,,17.82161837,15.27065224,27.46362864,41.48814494,37.29499121
583,35,24.86733232,25.78550963,25.49639519,26.95663019,27.22959016,,17.78114883,15.23803623,27.37490737,41.33801263,37.08424872
584,43,24.78232299,25.69909308,25.41144133,26.86615046,27.13344645,,17.7408403,15.2055456,27.28659308,41.18849172,36.87469707
585,38,24.69772993,25.61309327,25.32689752,26.77610577,27.03777207,,17.70069188,15.17317966,27.19868332,41.03957929,36.66632953
586,34,24.6135505,25.52750755,25.24276116,26.68649339,26.94256408,,17.66070265,15.14093771,27.11117567,40.8912724,36.45913941
587,38,24.52978205,25.44233333,25.1590297,26.59731064,26.8478196,,17.62087172,15.10881907,27.02406771,40.74356817,36.25312006
588,30,24.44642199,25.35756803,25.07570057,26.50855483,26.75353572,,17.5811982,15.07682306,26.93735705,40.59646369,36.04826486
589,35,24.36346771,25.27320908,24.99277126,26.42022331,26.6597096,,17.54168118,15.04494901,26.85104131,40.4499561,35.84456723
590,25,24.28091665,25.18925395,24.91023924,26.33231345,26.5663384,,17.50231979,15.01319624,26.76511813,40.30404255,35.64202064
591,34,24.19876627,25.10570012,24.82810203,26.24482264,26.4734193,,17.46311316,14.98156409,26.67958518,40.15872021,35.44061858
592,32,24.11701402,25.02254508,24.74635715,26.15774828,26.3809495,,17.42406042,14.95005189,26.59444013,40.01398625,35.24035457
593,34,24.0356574,24.93978634,24.66500216,26.0710878,26.28892622,,17.3851607,14.918659,26.50968066,39.86983787,35.0412222
594,26,23.95469392,24.85742145,24.58403461,25.98483864,26.19734673,,17.34641315,14.88738475,26.4253045,39.72627229,34.84321506
595,30,23.87412111,24.77544796,24.5034521,25.89899828,26.10620827,,17.30781692,14.8562285,26.34130937,39.58328674,34.6463268
596,28,23.79393651,24.69386345,24.42325223,25.81356418,26.01550815,,17.26937116,14.82518962,26.25769302,39.44087846,34.45055109
597,34,23.71413769,24.61266549,24.34343262,25.72853387,25.92524366,,17.23107504,14.79426745,26.17445319,39.29904472,34.25588166
598,28,23.63472224,24.53185171,24.2639909,25.64390486,25.83541213,,17.19292773,14.76346138,26.09158769,39.1577828,34.06231223
599,43,23.55568775,24.45141974,24.18492475,25.55967469,25.74601092,,17.15492839,14.73277076,26.00909428,39.01708998,33.86983661
600,31,23.47703186,24.37136721,24.10623183,25.47584091,25.65703739,,17.11707622,14.70219497,25.9269708,38.87696358,33.67844862
601,36,23.3987522,24.29169181,24.02790984,25.39240112,25.56848893,,17.07937039,14.6717334,25.84521506,38.73740092,33.48814209
602,32,23.32084644,24.21239119,23.94995649,25.3093529,25.48036294,,17.0418101,14.64138543,25.7638249,38.59839935,33.29891093
603,34,23.24331224,24.13346308,23.87236951,25.22669387,25.39265686,,17.00439455,14.61115045,25.68279818,38.45995622,33.11074905
604,32,23.1661473,24.05490518,23.79514664,25.14442166,25.30536811,,16.96712294,14.58102785,25.60213278,38.32206891,32.92365042
605,37,23.08934933,23.97671523,23.71828566,25.06253392,25.21849418,,16.92999448,14.55101703,25.52182658,38.18473479,32.73760903
606,35,23.01291607,23.89889098,23.64178434,24.98102831,25.13203254,,16.89300838,14.52111738,25.44187748,38.04795127,32.5526189
607,39,22.93684526,23.8214302,23.56564047,24.89990253,25.04598069,,16.85616386,14.49132832,25.36228342,37.91171576,32.36867409
608,36,22.86113466,23.74433068,23.48985187,24.81915427,24.96033616,,16.81946016,14.46164926,25.28304232,37.7760257,32.1857687
609,30,22.78578206,23.66759021,23.41441638,24.73878125,24.87509648,,16.7828965,14.4320796,25.20415212,37.64087854,32.00389685
610,25,22.71078525,23.59120662,23.33933183,24.65878121,24.7902592,,16.74647212,14.40261878,25.1256108,37.50627173,31.8230527
611,22,22.63614205,23.51517774,23.2645961,24.5791519,24.70582191,,16.71018626,14.3732662,25.04741634,37.37220274,31.64323044
612,37,22.56185028,23.43950142,23.19020705,24.49989109,24.62178219,,16.67403817,14.34402129,24.96956672,37.23866907,31.46442431
613,16,22.4879078,23.36417553,23.1161626,24.42099656,24.53813765,,16.63802711,14.31488349,24.89205996,37.10566823,31.28662855
614,28,22.41431246,23.28919795,23.04246063,24.34246612,24.45488592,,16.60215232,14.28585223,24.81489407,36.97319772,31.10983746
615,25,22.34106216,23.21456658,22.9690991,24.26429759,24.37202464,,16.56641308,14.25692695,24.7380671,36.84125507,30.93404537
616,27,22.26815477,23.14027934,22.89607592,24.18648879,24.28955148,,16.53080865,14.22810708,24.66157709,36.70983785,30.75924662
617,31,22.19558822,23.06633415,22.82338907,24.10903759,24.20746412,,16.49533832,14.19939208,24.58542211,36.57894359,30.5854356
618,33,22.12336043,22.99272896,22.75103652,24.03194183,24.12576024,,16.46000134,14.1707814,24.50960023,36.44856989,30.41260674
619,30,22.05146935,22.91946173,22.67901625,23.95519942,24.04443757,,16.42479702,14.14227448,24.43410955,36.31871432,30.24075448
620,23,21.97991292,22.84653044,22.60732626,23.87880824,23.96349383,,16.38972464,14.11387078,24.35894818,36.18937448,30.06987331
621,25,21.90868914,22.77393308,22.53596458,23.80276621,23.88292676,,16.35478349,14.08556977,24.28411423,36.06054799,29.89995773
622,33,21.83779597,22.70166765,22.46492923,23.72707125,23.80273413,,16.31997287,14.05737091,24.20960583,35.93223248,29.73100229
623,31,21.76723143,22.62973217,22.39421826,23.65172131,23.72291372,,16.28529208,14.02927366,24.13542114,35.80442558,29.56300157
624,28,21.69699353,22.55812468,22.32382974,23.57671435,23.64346332,,16.25074045,14.0012775,24.0615583,35.67712496,29.39595016
625,30,21.62708031,22.48684322,22.25376174,23.50204833,23.56438074,,16.21631726,13.97338191,23.98801549,35.55032827,29.22984272
626,30,21.55748981,22.41588586,22.18401234,23.42772125,23.4856638,,16.18202186,13.94558636,23.9147909,35.4240332,29.06467389
627,27,21.48822009,22.34525068,22.11457966,23.3537311,23.40731035,,16.14785355,13.91789033,23.84188273,35.29823744,28.90043838
628,32,21.41926924,22.27493577,22.04546181,23.28007591,23.32931824,,16.11381167,13.89029331,23.76928917,35.1729387,28.73713092
629,34,21.35063534,22.20493924,21.97665691,23.2067537,23.25168535,,16.07989554,13.86279479,23.69700847,35.04813469,28.57474626
630,26,21.2823165,22.1352592,21.90816313,23.13376253,23.17440956,,16.04610451,13.83539427,23.62503884,34.92382314,28.41327918
631,35,21.21431083,22.06589378,21.83997861,23.06110044,23.09748878,,16.01243792,13.80809123,23.55337854,34.80000181,28.2527245
632,31,21.14661646,21.99684114,21.77210153,22.98876551,23.02092092,,15.9788951,13.78088518,23.48202583,34.67666844,28.09307707
633,45,21.07923155,21.92809943,21.70453007,22.91675583,22.94470392,,15.94547542,13.75377562,23.41097899,34.55382081,27.93433176
634,27,21.01215425,21.85966683,21.63726243,22.8450695,22.86883572,,15.91217822,13.72676206,23.34023628,34.43145669,27.77648347
635,32,20.94538274,21.79154152,21.57029683,22.77370464,22.79331428,,15.87900287,13.699844,23.26979602,34.30957388,27.61952713
636,25,20.87891519,21.72372171,21.50363149,22.70265936,22.71813758,,15.84594873,13.67302097,23.19965651,34.18817018,27.4634577
637,31,20.81274982,21.6562056,21.43726465,22.63193182,22.64330362,,15.81301516,13.64629246,23.12981607,34.06724342,27.30827017
638,34,20.74688483,21.58899143,21.37119455,22.56152017,22.56881039,,15.78020153,13.61965801,23.06027302,33.94679142,27.15395956
639,35,20.68131844,21.52207743,21.30541946,22.49142257,22.49465592,,15.74750723,13.59311714,22.99102572,33.82681202,27.00052091
640,30,20.61604891,21.45546184,21.23993766,22.42163721,22.42083823,,15.71493164,13.56666937,22.92207252,33.70730307,26.84794929
641,30,20.55107447,21.38914295,21.17474744,22.35216228,22.34735538,,15.68247413,13.54031423,22.85341178,33.58826245,26.69623981
642,32,20.4863934,21.32311902,21.10984709,22.28299598,22.27420543,,15.6501341,13.51405126,22.78504188,33.46968803,26.5453876
643,29,20.42200396,21.25738833,21.04523493,22.21413654,22.20138645,,15.61791095,13.48787998,22.71696121,33.35157769,26.3953878
644,30,20.35790445,21.1919492,20.98090928,22.14558219,22.12889652,,15.58580405,13.46179993,22.64916817,33.23392933,26.2462356
645,32,20.29409318,21.12679994,20.91686848,22.07733117,22.05673376,,15.55381283,13.43581067,22.58166117,33.11674087,26.09792622
646,44,20.23056844,21.06193886,20.85311089,22.00938174,21.98489627,,15.52193668,13.40991172,22.51443863,33.00001024,25.95045489
647,33,20.16732857,20.99736431,20.78963485,21.94173216,21.91338219,,15.49017501,13.38410264,22.44749898,32.88373535,25.80381687
648,28,20.10437191,20.93307463,20.72643875,21.87438072,21.84218964,,15.45852723,13.35838298,22.38084066,32.76791416,25.65800746
649,20,20.04169681,20.86906819,20.66352096,21.80732572,21.7713168,,15.42699277,13.33275229,22.31446214,32.65254463,25.51302198
650,30,19.97930163,20.80534336,20.60087988,21.74056545,21.70076182,,15.39557103,13.30721012,22.24836186,32.53762472,25.36885576
651,35,19.91718473,20.74189852,20.53851393,21.67409824,21.63052288,,15.36426146,13.28175604,22.18253832,32.42315241,25.22550418
652,29,19.85534452,20.67873207,20.47642151,21.60792242,21.56059819,,15.33306347,13.25638961,22.11698998,32.30912569,25.08296264
653,34,19.79377937,20.61584241,20.41460106,21.54203631,21.49098593,,15.30197649,13.23111039,22.05171536,32.19554256,24.94122655
