Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
213,1,1.115052346,1.162321282,1.167047799,1.190364312,1.089838538,,1.286645318,1.283166941,0.156461764,1.000466182,0.00000226
214,2,1.103545357,1.150428806,1.155138906,1.178565027,1.078474416,,1.275871814,1.272422563,0.153624982,0.98278991,0.00000204
215,1,1.092209295,1.138711956,1.143405588,1.166937345,1.067280258,,1.265238119,1.261817615,0.150850174,0.965453414,0.00000185
216,1,1.081040852,1.127167351,1.131844467,1.155477984,1.05625276,,1.254741779,1.251349651,0.148135752,0.948449472,0.00000167
217,3,1.070036802,1.115791687,1.120452247,1.144183744,1.045388696,,1.244380396,1.241016281,0.145480172,0.931771035,0.00000151
218,2,1.059193991,1.104581739,1.109225705,1.133051497,1.034684917,,1.234151627,1.230815164,0.142881938,0.91541122,0.00000137
219,3,1.048509343,1.093534358,1.098161698,1.122078189,1.024138349,,1.224053176,1.220744014,0.140339597,0.899363307,0.00000124
220,1,1.037979852,1.082646469,1.087257154,1.111260838,1.013745989,,1.2140828,1.210800592,0.137851738,0.883620735,0.00000112
221,2,1.027602583,1.071915068,1.076509073,1.10059653,1.003504907,,1.204238302,1.200982709,0.135416991,0.868177098,0.00000102
222,0,1.01737467,1.061337221,1.065914526,1.09008242,0.993412238,,1.194517536,1.191288222,0.133034025,0.853026138,0.00000092
223,2,1.007293312,1.050910061,1.05547065,1.079715727,0.983465187,,1.184918399,1.181715036,0.130701548,0.838161747,0.000000832
224,0,0.997355774,1.040630789,1.045174647,1.069493733,0.973661021,,1.175438834,1.172261098,0.128418306,0.823577956,0.000000753
225,1,0.987559382,1.030496667,1.035023785,1.059413784,0.963997073,,1.166076827,1.162924401,0.12618308,0.809268936,0.000000682
226,1,0.977901527,1.020505022,1.025015393,1.049473284,0.954470734,,1.156830408,1.153702979,0.123994684,0.795228994,0.000000617
227,3,0.968379654,1.01065324,1.015146861,1.039669699,0.945079456,,1.147697648,1.144594909,0.121851969,0.781452566,0.000000558
228,3,0.95899127,1.000938767,1.005415638,1.030000547,0.935820749,,1.138676658,1.135598307,0.119753816,0.76793422,0.000000505
229,3,0.949733936,0.991359106,0.99581923,1.020463406,0.926692181,,1.129765589,1.126711329,0.117699138,0.754668645,0.000000457
230,2,0.94060527,0.981911816,0.986355198,1.011055907,0.917691372,,1.120962631,1.117932168,0.115686878,0.741650653,0.000000414
231,1,0.93160294,0.972594511,0.977021159,1.001775731,0.908815997,,1.112266009,1.109259058,0.11371601,0.728875176,0.000000375
232,2,0.922724671,0.963404857,0.967814782,0.992620614,0.900063783,,1.103673988,1.100690265,0.111785536,0.716337259,0.000000339
233,1,0.913968232,0.954340572,0.958733788,0.983588339,0.891432507,,1.095184867,1.092224094,0.109894485,0.704032061,0.000000307
234,2,0.905331448,0.945399424,0.949775947,0.974676738,0.882919996,,1.08679698,1.083858882,0.108041913,0.69195485,0.000000278
235,1,0.896812186,0.936579232,0.940939078,0.965883693,0.874524126,,1.078508694,1.075593003,0.106226902,0.680101001,0.000000251
236,0,0.888408364,0.927877858,0.93222105,0.957207128,0.866242816,,1.07031841,1.067424862,0.10444856,0.668465992,0.000000227
237,0,0.880117943,0.919293216,0.923619775,0.948645015,0.858074035,,1.062224563,1.059352895,0.102706018,0.657045406,0.000000206
238,0,0.871938929,0.910823261,0.915133211,0.940195368,0.850015793,,1.054225616,1.051375573,0.100998432,0.645834921,0.000000186
239,1,0.863869372,0.902465994,0.906759363,0.931856245,0.842066145,,1.046320064,1.043491394,0.099324979,0.634830313,0.000000169
240,1,0.855907362,0.894219458,0.898496274,0.923625743,0.834223189,,1.038506435,1.035698888,0.097684861,0.624027453,0.000000153
241,0,0.848051032,0.88608174,0.890342032,0.915502003,0.82648506,,1.030783282,1.027996614,0.096077298,0.613422301,0.000000138
242,0,0.840298555,0.878050964,0.882294766,0.907483203,0.818849938,,1.023149188,1.020383159,0.094501535,0.60301091,0.000000125
243,4,0.83264814,0.870125297,0.874352641,0.899567559,0.811316039,,1.015602766,1.012857138,0.092956833,0.592789418,0.000000113
244,2,0.825098038,0.862302944,0.866513866,0.891753327,0.803881616,,1.008142653,1.005417194,0.091442475,0.582754048,0.000000102
245,0,0.817646533,0.854582147,0.858776684,0.884038798,0.796544963,,1.000767516,0.998061994,0.089957764,0.572901107,9.26E-08
246,1,0.810291949,0.846961185,0.851139375,0.876422297,0.789304405,,0.993476044,0.990790235,0.088502019,0.563226982,8.38E-08
247,1,0.803032641,0.839438374,0.843600256,0.868902187,0.782158306,,0.986266955,0.983600635,0.087074578,0.55372814,7.59E-08
248,0,0.795867002,0.832012063,0.836157678,0.861476863,0.775105064,,0.97913899,0.97649194,0.085674797,0.544401125,6.87E-08
249,1,0.788793457,0.824680637,0.828810028,0.854144753,0.768143108,,0.972090914,0.969462918,0.084302048,0.535242554,6.21E-08
250,0,0.781810462,0.817442514,0.821555724,0.846904317,0.761270901,,0.965121517,0.962512362,0.082955719,0.52624912,5.62E-08
251,0,0.774916508,0.810296144,0.814393218,0.839754049,0.75448694,,0.95822961,0.955639088,0.081635216,0.517417587,5.09E-08
252,0,0.768110113,0.803240009,0.807320992,0.83269247,0.747789748,,0.951414029,0.948841932,0.080339957,0.508744788,4.61E-08
253,2,0.76138983,0.796272621,0.80033756,0.825718133,0.741177883,,0.94467363,0.942119756,0.079069378,0.500227624,4.17E-08
254,0,0.754754238,0.789392525,0.793441468,0.818829621,0.734649931,,0.938007292,0.93547144,0.077822928,0.491863064,3.77E-08
255,0,0.748201945,0.782598291,0.786631287,0.812025543,0.728204506,,0.931413914,0.928895887,0.076600071,0.483648141,3.41E-08
256,0,0.74173159,0.775888522,0.77990562,0.805304539,0.72184025,,0.924892417,0.92239202,0.075400284,0.475579951,3.09E-08
257,1,0.735341835,0.769261847,0.773263098,0.798665272,0.715555835,,0.91844174,0.915958782,0.074223057,0.467655653,0.000000028
258,3,0.729031374,0.762716922,0.766702379,0.792106436,0.709349956,,0.912060843,0.909595135,0.073067894,0.459872466,2.53E-08
259,0,0.722798922,0.756252432,0.760222145,0.785626749,0.703221337,,0.905748706,0.903300062,0.071934311,0.452227667,2.29E-08
260,0,0.716643224,0.749867085,0.753821109,0.779224952,0.697168726,,0.899504325,0.897072563,0.070821835,0.444718592,2.07E-08
261,1,0.710563046,0.743559618,0.747498005,0.772899816,0.691190898,,0.893326718,0.890911657,0.069730007,0.437342634,1.88E-08
262,1,0.704557182,0.737328789,0.741251595,0.76665013,0.685286649,,0.887214919,0.884816381,0.068658379,0.430097238,0.000000017
263,3,0.698624447,0.731173384,0.735080663,0.760474712,0.679454802,,0.881167979,0.878785789,0.067606512,0.422979905,1.54E-08
264,1,0.69276368,0.725092211,0.728984018,0.754372399,0.673694201,,0.875184968,0.872818952,0.066573981,0.415988188,1.39E-08
265,0,0.686973744,0.7190841,0.722960492,0.748342052,0.668003715,,0.86926497,0.866914959,0.06556037,0.409119692,1.26E-08
266,0,0.681253523,0.713147906,0.717008941,0.742382556,0.662382231,,0.86340709,0.861072915,0.064565272,0.402372069,1.14E-08
267,0,0.675601922,0.707282506,0.711128239,0.736492813,0.656828663,,0.857610444,0.85529194,0.063588293,0.395743024,1.03E-08
268,0,0.670017868,0.701486796,0.705317286,0.73067175,0.651341942,,0.851874167,0.849571171,0.062629047,0.389230306,9.33E-09
269,1,0.664500308,0.695759696,0.699575002,0.724918312,0.64592102,,0.846197408,0.843909759,0.061687156,0.382831713,8.45E-09
270,1,0.659048211,0.690100145,0.693900325,0.719231466,0.640564873,,0.840579333,0.838306872,0.060762253,0.376545089,7.64E-09
271,1,0.653660564,0.684507104,0.688292217,0.713610197,0.635272491,,0.835019121,0.832761691,0.059853981,0.370368319,6.92E-09
272,0,0.648336374,0.678979552,0.682749657,0.70805351,0.630042888,,0.829515964,0.827273412,0.058961989,0.364299337,6.26E-09
273,0,0.643074666,0.673516487,0.677271645,0.702560427,0.624875095,,0.824069072,0.821841246,0.058085936,0.358336114,5.67E-09
274,0,0.637874485,0.668116928,0.671857198,0.697129991,0.61976816,,0.818677666,0.816464415,0.057225489,0.352476666,5.13E-09
275,2,0.632734891,0.66277991,0.666505353,0.691761262,0.614721151,,0.813340982,0.811142158,0.056380323,0.346719049,4.64E-09
276,0,0.627654966,0.657504488,0.661215165,0.686453316,0.609733153,,0.808058268,0.805873725,0.05555012,0.341061358,4.20E-09
277,1,0.622633805,0.652289734,0.655985705,0.681205246,0.604803269,,0.802828785,0.80065838,0.054734571,0.335501727,3.80E-09
278,1,0.617670523,0.647134736,0.650816063,0.676016166,0.599930616,,0.797651808,0.795495399,0.053933372,0.330038329,3.44E-09
279,1,0.61276425,0.6420386,0.645705345,0.6708852,0.595114331,,0.792526624,0.790384071,0.05314623,0.324669372,3.11E-09
280,2,0.607914131,0.63700045,0.640652673,0.665811493,0.590353565,,0.787452532,0.785323697,0.052372856,0.319393103,2.82E-09
281,1,0.60311933,0.632019423,0.635657187,0.660794203,0.585647485,,0.782428843,0.780313589,0.051612967,0.314207802,2.55E-09
282,1,0.598379023,0.627094674,0.63071804,0.655832504,0.580995273,,0.777454879,0.775353072,0.05086629,0.309111785,2.31E-09
283,1,0.593692402,0.622225372,0.625834403,0.650925586,0.576396128,,0.772529975,0.770441481,0.050132555,0.304103402,2.09E-09
284,1,0.589058675,0.617410702,0.62100546,0.646072651,0.57184926,,0.767653475,0.765578165,0.049411501,0.299181034,1.89E-09
285,1,0.584477064,0.612649864,0.616230412,0.641272919,0.567353897,,0.762824736,0.76076248,0.048702871,0.294343098,1.71E-09
286,1,0.579946804,0.607942073,0.611508472,0.636525622,0.56290928,,0.758043126,0.755993797,0.048006414,0.289588041,1.55E-09
287,0,0.575467145,0.603286555,0.606838868,0.631830004,0.558514663,,0.753308021,0.751271493,0.047321888,0.284914339,1.40E-09
288,0,0.57103735,0.598682553,0.602220844,0.627185325,0.554169314,,0.74861881,0.746594959,0.046649052,0.280320502,1.27E-09
289,0,0.566656695,0.594129323,0.597653653,0.622590858,0.549872514,,0.743974891,0.741963594,0.045987674,0.275805066,1.15E-09
290,0,0.562324468,0.589626134,0.593136566,0.618045888,0.545623556,,0.739375672,0.737376809,0.045337525,0.2713666,0.000000001
291,0,0.558039973,0.585172267,0.588668864,0.613549712,0.541421749,,0.73482057,0.732834022,0.044698383,0.267003698,9.40E-10
292,1,0.553802523,0.580767017,0.584249841,0.609101642,0.53726641,,0.730309014,0.728334663,0.04407003,0.262714984,8.51E-10
293,1,0.549611445,0.576409691,0.579878805,0.604700998,0.533156871,,0.72584044,0.72387817,0.043452253,0.258499107,7.70E-10
294,0,0.545466077,0.572099608,0.575555075,0.600347116,0.529092474,,0.721414294,0.719463989,0.042844844,0.254354745,6.97E-10
295,1,0.541365768,0.567836099,0.571277982,0.596039341,0.525072575,,0.717030031,0.715091578,0.0422476,0.2502806,6.31E-10
296,1,0.537309881,0.563618507,0.567046867,0.591777029,0.52109654,,0.712687113,0.710760402,0.041660323,0.2462754,5.71E-10
297,2,0.533297787,0.559446185,0.562861087,0.58755955,0.517163744,,0.708385015,0.706469934,0.041082817,0.2423379,5.16E-10
298,1,0.529328869,0.5553185,0.558720005,0.583386281,0.513273576,,0.704123216,0.702219657,0.040514893,0.238466875,4.67E-10
299,1,0.525402523,0.551234828,0.554622999,0.579256614,0.509425435,,0.699901207,0.698009061,0.039956365,0.234661129,4.23E-10
300,1,0.521518152,0.547194556,0.550569455,0.575169946,0.50561873,,0.695718483,0.693837645,0.039407052,0.230919485,3.83E-10
301,0,0.517675171,0.543197081,0.54655877,0.57112569,0.501852879,,0.69157455,0.689704916,0.038866777,0.227240792,3.46E-10
302,1,0.513873005,0.539241812,0.542590353,0.567123265,0.498127313,,0.687468923,0.685610387,0.038335364,0.223623919,3.14E-10
303,0,0.510111089,0.535328165,0.538663621,0.563162102,0.49444147,,0.68340112,0.681553582,0.037812646,0.220067758,2.84E-10
304,1,0.506388866,0.53145557,0.534778003,0.559241639,0.490794799,,0.679370672,0.677534029,0.037298455,0.216571222,2.57E-10
305,1,0.502705791,0.527623464,0.530932935,0.555361327,0.487186757,,0.675377113,0.673551267,0.036792629,0.213133246,2.32E-10
306,1,0.499061327,0.523831294,0.527127865,0.551520624,0.483616813,,0.671419986,0.669604838,0.03629501,0.209752785,2.10E-10
307,1,0.495454945,0.520078516,0.523362249,0.547718997,0.480084442,,0.667498843,0.665694295,0.035805441,0.206428814,1.90E-10
308,2,0.491886128,0.516364596,0.519635552,0.543955923,0.47658913,,0.663613239,0.661819196,0.035323771,0.203160327,1.72E-10
309,1,0.488354364,0.512689008,0.515947249,0.540230886,0.47313037,,0.65976274,0.657979107,0.034849851,0.199946337,1.56E-10
310,3,0.484859151,0.509051236,0.512296823,0.53654338,0.469707666,,0.655946915,0.654173598,0.034383535,0.196785879,1.41E-10
311,0,0.481399997,0.505450771,0.508683765,0.532892907,0.466320527,,0.652165343,0.650402249,0.033924682,0.193678003,1.28E-10
312,1,0.477976415,0.501887114,0.505107576,0.529278977,0.462968472,,0.648417607,0.646664645,0.033473151,0.190621778,1.16E-10
313,0,0.47458793,0.498359773,0.501567763,0.525701108,0.459651029,,0.644703297,0.642960377,0.033028806,0.187616292,1.05E-10
314,1,0.471234072,0.494868265,0.498063844,0.522158826,0.456367732,,0.641022011,0.639289042,0.032591514,0.184660649,9.47E-11
315,0,0.467914378,0.491412114,0.494595342,0.518651665,0.453118124,,0.637373349,0.635650245,0.032161143,0.18175397,8.57E-11
316,0,0.464628396,0.487990853,0.49116179,0.515179167,0.449901754,,0.633756922,0.632043594,0.031737567,0.178895394,7.75E-11
317,0,0.461375678,0.484604021,0.487762727,0.511740878,0.44671818,,0.630172344,0.628468707,0.031320661,0.176084074,7.02E-11
318,0,0.458155786,0.481251166,0.484397701,0.508336357,0.443566967,,0.626619235,0.624925203,0.0309103,0.173319182,6.35E-11
319,0,0.454968287,0.477931842,0.481066266,0.504965166,0.440447686,,0.623097221,0.621412711,0.030506366,0.170599902,5.75E-11
320,0,0.451812757,0.474645612,0.477767984,0.501626874,0.437359916,,0.619605934,0.617930862,0.030108741,0.167925437,5.20E-11
321,0,0.448688776,0.471392045,0.474502424,0.49832106,0.434303242,,0.61614501,0.614479295,0.02971731,0.165295003,4.71E-11
322,1,0.445595934,0.468170716,0.471269161,0.495047306,0.431277257,,0.612714094,0.611057654,0.029331961,0.16270783,4.26E-11
323,0,0.442533825,0.464981208,0.468067779,0.491805203,0.42828156,,0.609312832,0.607665587,0.028952583,0.160163164,3.86E-11
324,0,0.439502052,0.461823111,0.464897865,0.488594348,0.425315756,,0.605940877,0.604302748,0.028579068,0.157660264,3.49E-11
325,0,0.436500222,0.458696021,0.461759016,0.485414344,0.422379457,,0.602597888,0.600968797,0.028211311,0.155198405,3.16E-11
326,0,0.43352795,0.455599539,0.458650834,0.4822648,0.419472279,,0.599283528,0.597663397,0.027849208,0.152776872,2.86E-11
327,1,0.430584855,0.452533274,0.455572927,0.479145333,0.416593849,,0.595997465,0.594386218,0.027492657,0.150394965,2.59E-11
328,0,0.427670565,0.449496842,0.45252491,0.476055563,0.413743794,,0.592739372,0.591136933,0.02714156,0.148051999,2.34E-11
329,0,0.42478471,0.446489862,0.449506404,0.472995118,0.410921751,,0.589508927,0.587915221,0.026795819,0.145747299,2.12E-11
330,1,0.421926931,0.443511962,0.446517034,0.469963631,0.408127362,,0.586305811,0.584720765,0.026455339,0.143480203,1.92E-11
331,0,0.419096869,0.440562775,0.443556434,0.466960741,0.405360273,,0.583129713,0.581553253,0.026120026,0.141250061,1.74E-11
332,1,0.416294175,0.437641938,0.440624241,0.463986094,0.402620138,,0.579980324,0.578412378,0.02578979,0.139056238,1.57E-11
333,0,0.413518504,0.434749096,0.437720099,0.461039338,0.399906614,,0.576857339,0.575297836,0.025464539,0.136898106,1.42E-11
334,0,0.410769514,0.431883898,0.434843657,0.458120129,0.397219365,,0.573760459,0.572209329,0.025144187,0.134775051,1.29E-11
335,0,0.408046872,0.429045999,0.431994571,0.455228127,0.394558059,,0.570689389,0.569146561,0.024828648,0.132686472,1.16E-11
336,0,0.405350249,0.426235059,0.429172499,0.452363,0.391922371,,0.567643837,0.566109243,0.024517837,0.130631775,1.05E-11
337,0,0.402679319,0.423450743,0.426377107,0.449524417,0.38931198,,0.564623517,0.563097087,0.024211671,0.128610381,9.54E-12
338,1,0.400033764,0.420692723,0.423608066,0.446712054,0.386726569,,0.561628145,0.560109813,0.02391007,0.126621719,8.63E-12
339,3,0.397413269,0.417960673,0.42086505,0.443925592,0.384165826,,0.558657442,0.557147141,0.023612955,0.124665228,7.81E-12
340,0,0.394817524,0.415254275,0.41814774,0.441164718,0.381629446,,0.555711134,0.554208798,0.023320247,0.122740361,7.07E-12
341,0,0.392246224,0.412573212,0.415455822,0.43842912,0.379117127,,0.552788948,0.551294513,0.02303187,0.120846575,6.40E-12
342,0,0.38969907,0.409917177,0.412788984,0.435718495,0.376628571,,0.549890619,0.548404019,0.02274775,0.118983343,5.79E-12
343,2,0.387175764,0.407285862,0.410146921,0.433032541,0.374163486,,0.547015882,0.545537053,0.022467813,0.117150144,5.24E-12
344,1,0.384676016,0.404678969,0.407529333,0.430370963,0.371721583,,0.544164476,0.542693357,0.022191988,0.115346467,4.74E-12
345,0,0.38219954,0.402096199,0.404935923,0.427733469,0.369302579,,0.541336147,0.539872674,0.021920204,0.11357181,4.29E-12
346,0,0.379746051,0.399537263,0.402366399,0.425119773,0.366906194,,0.53853064,0.537074752,0.021652393,0.111825682,3.88E-12
347,0,0.377315272,0.397001872,0.399820473,0.42252959,0.364532152,,0.535747707,0.534299342,0.021388485,0.110107598,3.52E-12
348,0,0.374906929,0.394489744,0.397297863,0.419962642,0.362180182,,0.532987102,0.5315462,0.021128416,0.108417084,3.18E-12
349,0,0.372520751,0.392000599,0.394798289,0.417418655,0.359850017,,0.530248582,0.528815084,0.02087212,0.106753673,2.88E-12
350,0,0.370156472,0.389534163,0.392321475,0.414897358,0.357541394,,0.527531908,0.526105754,0.020619534,0.105116909,2.61E-12
351,0,0.367813831,0.387090165,0.389867152,0.412398484,0.355254053,,0.524836844,0.523417976,0.020370594,0.10350634,2.36E-12
352,0,0.365492567,0.384668338,0.387435052,0.409921769,0.352987738,,0.522163157,0.520751517,0.02012524,0.101921527,2.13E-12
353,0,0.363192428,0.38226842,0.385024912,0.407466956,0.350742199,,0.519510618,0.518106149,0.019883411,0.100362034,1.93E-12
354,0,0.360913162,0.379890152,0.382636473,0.405033789,0.348517187,,0.516879001,0.515481646,0.019645048,0.098827436,1.75E-12
355,0,0.358654523,0.377533278,0.380269479,0.402622016,0.346312457,,0.514268081,0.512877784,0.019410093,0.097317316,1.58E-12
356,0,0.356416265,0.375197546,0.377923679,0.400231389,0.34412777,,0.511677638,0.510294345,0.019178491,0.095831261,1.43E-12
357,0,0.354198151,0.37288271,0.375598824,0.397861664,0.341962886,,0.509107455,0.507731111,0.018950184,0.09436887,1.30E-12
358,0,0.351999942,0.370588525,0.37329467,0.3955126,0.339817574,,0.506557318,0.505187868,0.018725118,0.092929744,1.17E-12
359,0,0.349821406,0.36831475,0.371010976,0.39318396,0.337691602,,0.504027015,0.502664405,0.01850324,0.091513496,1.06E-12
360,0,0.347662313,0.366061147,0.368747505,0.390875509,0.335584743,,0.501516336,0.500160514,0.018284497,0.090119742,9.60E-13
361,1,0.345522437,0.363827483,0.366504022,0.388587016,0.333496773,,0.499025077,0.497675989,0.018068837,0.088748108,8.69E-13
362,0,0.343401555,0.361613528,0.364280297,0.386318255,0.331427473,,0.496553032,0.495210628,0.01785621,0.087398224,7.87E-13
363,1,0.341299446,0.359419054,0.362076101,0.384069001,0.329376624,,0.494100003,0.49276423,0.017646567,0.086069728,7.12E-13
364,1,0.339215894,0.357243837,0.359891212,0.381839032,0.327344012,,0.49166579,0.490336598,0.017439858,0.084762264,6.44E-13
365,2,0.337150685,0.355087657,0.357725407,0.379628131,0.325329426,,0.489250199,0.487927537,0.017236035,0.083475483,5.83E-13
366,1,0.335103608,0.352950295,0.355578469,0.377436083,0.323332657,,0.486853036,0.485536854,0.017035052,0.08220904,5.28E-13
367,0,0.333074456,0.350831537,0.353450183,0.375262676,0.321353501,,0.48447411,0.483164361,0.016836863,0.080962598,4.78E-13
368,0,0.331063023,0.348731171,0.351340336,0.373107701,0.319391756,,0.482113235,0.480809868,0.016641422,0.079735827,4.32E-13
369,0,0.329069108,0.346648989,0.349248721,0.370970952,0.31744722,,0.479770225,0.478473192,0.016448684,0.078528399,3.91E-13
370,0,0.327092511,0.344584785,0.347175131,0.368852225,0.315519699,,0.477444897,0.47615415,0.016258608,0.077339996,3.54E-13
371,0,0.325133038,0.342538357,0.345119363,0.36675132,0.313608998,,0.475137069,0.473852561,0.016071149,0.076170302,3.20E-13
372,0,0.323190492,0.340509503,0.343081217,0.36466804,0.311714926,,0.472846564,0.471568248,0.015886266,0.075019009,2.90E-13
373,0,0.321264685,0.338498027,0.341060495,0.362602189,0.309837294,,0.470573205,0.469301036,0.015703917,0.073885813,2.62E-13
374,0,0.319355428,0.336503735,0.339057002,0.360553576,0.307975917,,0.468316819,0.46705075,0.015524062,0.072770416,2.38E-13
375,0,0.317462535,0.334526434,0.337070547,0.35852201,0.306130611,,0.466077235,0.46481722,0.015346662,0.071672526,2.15E-13
376,0,0.315585823,0.332565935,0.335100939,0.356507305,0.304301195,,0.463854282,0.462600276,0.015171676,0.070591853,1.95E-13
377,2,0.313725111,0.330622052,0.333147993,0.354509276,0.302487492,,0.461647793,0.460399753,0.014999068,0.069528115,1.76E-13
378,0,0.311880222,0.328694601,0.331211523,0.352527742,0.300689325,,0.459457604,0.458215485,0.0148288,0.068481035,1.59E-13
379,0,0.31005098,0.326783399,0.329291349,0.350562521,0.298906521,,0.457283551,0.456047309,0.014660834,0.067450338,1.44E-13
380,0,0.308237212,0.324888269,0.32738729,0.348613438,0.29713891,,0.455125474,0.453895066,0.014495134,0.066435757,1.31E-13
381,0,0.306438747,0.323009034,0.32549917,0.346680318,0.295386321,,0.452983212,0.451758596,0.014331665,0.065437028,1.18E-13
382,0,0.304655416,0.321145518,0.323626814,0.344762988,0.29364859,,0.45085661,0.449637744,0.014170392,0.064453892,1.07E-13
383,1,0.302887054,0.319297551,0.32177005,0.342861279,0.291925552,,0.448745513,0.447532353,0.01401128,0.063486093,9.67E-14
384,0,0.301133496,0.317464963,0.319928709,0.340975022,0.290217046,,0.446649766,0.445442273,0.013854296,0.062533381,8.76E-14
385,0,0.29939458,0.315647586,0.318102623,0.339104052,0.288522911,,0.44456922,0.443367351,0.013699407,0.061595511,7.92E-14
386,2,0.297670148,0.313845256,0.316291627,0.337248205,0.28684299,,0.442503725,0.44130744,0.01354658,0.06067224,7.17E-14
387,0,0.295960041,0.312057809,0.314495557,0.33540732,0.285177127,,0.440453133,0.439262391,0.013395783,0.059763331,6.49E-14
388,0,0.294264104,0.310285086,0.312714253,0.333581239,0.283525171,,0.438417299,0.437232061,0.013246984,0.058868551,5.87E-14
389,1,0.292582184,0.308526927,0.310947556,0.331769804,0.281886968,,0.436396078,0.435216305,0.013100154,0.057987669,5.32E-14
390,0,0.29091413,0.306783176,0.309195309,0.32997286,0.280262371,,0.434389329,0.433214981,0.012955261,0.05712046,4.81E-14
391,0,0.289259793,0.30505368,0.307457358,0.328190255,0.278651232,,0.432396912,0.43122795,0.012812277,0.056266702,4.35E-14
392,0,0.287619025,0.303338284,0.30573355,0.326421837,0.277053405,,0.430418688,0.429255074,0.012671171,0.055426177,3.94E-14
393,0,0.285991681,0.30163684,0.304023735,0.324667458,0.275468748,,0.42845452,0.427296216,0.012531914,0.054598672,3.57E-14
394,0,0.284377618,0.299949199,0.302327764,0.322926971,0.273897119,,0.426504272,0.425351241,0.01239448,0.053783974,3.23E-14
395,0,0.282776694,0.298275215,0.300645491,0.32120023,0.272338378,,0.424567812,0.423420015,0.01225884,0.052981878,2.92E-14
396,1,0.28118877,0.296614742,0.298976771,0.319487093,0.270792388,,0.422645006,0.421502408,0.012124967,0.05219218,2.64E-14
397,1,0.279613708,0.29496764,0.297321461,0.317787418,0.269259013,,0.420735726,0.419598289,0.011992833,0.05141468,2.39E-14
398,0,0.278051372,0.293333766,0.29567942,0.316101065,0.267738119,,0.418839841,0.41770753,0.011862414,0.05064918,2.17E-14
399,1,0.276501628,0.291712982,0.294050509,0.314427897,0.266229573,,0.416957224,0.415830003,0.011733682,0.049895489,1.96E-14
400,0,0.274964343,0.290105151,0.292434592,0.312767778,0.264733245,,0.415087751,0.413965583,0.011606612,0.049153415,1.77E-14
401,0,0.273439386,0.288510138,0.290831531,0.311120573,0.263249006,,0.413231296,0.412114147,0.011481181,0.048422772,1.61E-14
402,0,0.271926629,0.286927809,0.289241194,0.309486151,0.261776729,,0.411387736,0.410275571,0.011357362,0.047703376,1.45E-14
403,0,0.270425944,0.285358032,0.287663448,0.30786438,0.260316287,,0.409556951,0.408449736,0.011235132,0.046995047,1.31E-14
404,0,0.268937206,0.283800677,0.286098163,0.306255131,0.258867558,,0.407738821,0.406636521,0.011114467,0.046297608,1.19E-14
405,2,0.26746029,0.282255616,0.284545211,0.304658277,0.257430419,,0.405933226,0.404835808,0.010995344,0.045610882,1.08E-14
406,0,0.265995073,0.280722721,0.283004464,0.303073692,0.256004748,,0.404140051,0.40304748,0.01087774,0.0449347,9.74E-15
407,0,0.264541436,0.279201868,0.281475796,0.301501251,0.254590428,,0.402359179,0.401271422,0.010761632,0.044268893,8.82E-15
408,0,0.263099257,0.277692933,0.279959085,0.299940831,0.253187339,,0.400590496,0.399507521,0.010646998,0.043613293,7.98E-15
409,0,0.26166842,0.276195793,0.278454207,0.298392312,0.251795366,,0.398833888,0.397755662,0.010533817,0.04296774,7.22E-15
410,0,0.260248809,0.274710329,0.276961042,0.296855574,0.250414394,,0.397089245,0.396015736,0.010422068,0.042332071,6.54E-15
411,0,0.258840307,0.273236421,0.275479471,0.295330498,0.24904431,,0.395356456,0.394287631,0.010311728,0.04170613,5.92E-15
412,0,0.257442801,0.271773952,0.274009375,0.293816968,0.247685001,,0.393635412,0.39257124,0.010202777,0.041089761,5.35E-15
413,0,0.25605618,0.270322806,0.272550639,0.292314868,0.246336359,,0.391926005,0.390866454,0.010095196,0.040482812,4.85E-15
414,0,0.254680333,0.268882867,0.271103148,0.290824085,0.244998272,,0.390228128,0.389173167,0.009988964,0.039885134,4.39E-15
415,0,0.253315151,0.267454023,0.269666789,0.289344505,0.243670635,,0.388541676,0.387491275,0.009884061,0.039296578,3.97E-15
416,0,0.251960525,0.266036163,0.268241449,0.287876019,0.24235334,,0.386866545,0.385820672,0.009780468,0.038717,3.59E-15
417,1,0.250616349,0.264629175,0.266827018,0.286418516,0.241046283,,0.385202633,0.384161258,0.009678166,0.038146257,3.25E-15
418,0,0.249282518,0.263232952,0.265423387,0.284971888,0.239749359,,0.383549836,0.38251293,0.009577136,0.03758421,2.94E-15
419,0,0.247958928,0.261847384,0.264030447,0.283536028,0.238462467,,0.381908055,0.380875587,0.00947736,0.037030719,2.66E-15
420,0,0.246645477,0.260472366,0.262648093,0.282110831,0.237185505,,0.38027719,0.379249131,0.009378821,0.036485651,2.41E-15
421,1,0.245342062,0.259107793,0.26127622,0.280696191,0.235918374,,0.378657144,0.377633464,0.009281499,0.035948872,2.18E-15
422,1,0.244048584,0.257753561,0.259914722,0.279292005,0.234660975,,0.377047817,0.376028489,0.009185378,0.035420249,1.97E-15
423,1,0.242764944,0.256409568,0.258563498,0.277898172,0.233413211,,0.375449116,0.374434109,0.00909044,0.034899656,1.79E-15
